1499365787	12536	-602	5453
1499365791	12536	-602	5453
1499365795	12536	-602	5453
1499365798	12536	-602	5453
1499365802	12536	-602	5453
1499365805	12536	-602	5453
1499365809	12536	-602	5453
1499365813	12536	-602	5453
1499365816	12536	-602	5453
1499365820	12536	-602	5453
1499365824	12536	-602	5453
1499365827	12536	-602	5453
1499365831	12536	-602	5453
1499365835	12536	-602	5453
1499365838	12536	-602	5453
1499365842	12536	-602	5453
1499365845	12536	-596	5440
1499365849	12536	-596	5440
1499365853	12536	-596	5440
1499365856	12536	-596	5440
1499365860	12536	-596	5440
1499365863	12536	-596	5440
1499365867	12536	-596	5440
1499365871	12536	-596	5440
1499365874	12536	-596	5440
1499365878	12536	-596	5440
1499365881	12536	-596	5440
1499365885	12536	-596	5440
1499365889	12536	-596	5440
1499365893	12536	-596	5440
1499365896	12536	-596	5440
1499365900	12536	-596	5440
1499365904	12536	-596	5412
1499365907	12536	-965	5412
1499365911	12536	-965	5412
1499365915	12536	-965	5412
1499365919	12536	-965	5412
1499365923	12536	-965	5412
1499365926	12536	-965	5412
1499365930	12536	-965	5412
1499365934	12536	-965	5412
1499365937	12536	-965	5412
1499365941	12536	-965	5412
1499365945	12536	-965	5412
1499365949	12536	-965	5412
1499365952	12536	-965	5412
1499365956	12536	-965	5412
1499365960	12536	-965	5412
1499365963	12536	-965	5412
1499365967	12536	-1069	5382
1499365971	12536	-1069	5382
1499365975	12536	-1069	5382
1499365978	12536	-1069	5382
1499365982	12536	-1069	5382
1499365986	12536	-1069	5382
1499365989	12536	-1069	5382
1499365993	12536	-1069	5382
1499365997	12536	-1069	5382
1499366000	12536	-1069	5382
1499366004	12536	-1069	5382
1499366008	12536	-1069	5382
1499366011	12536	-1069	5382
1499366015	12536	-1069	5382
1499366019	12536	-1069	5382
1499366023	12536	-1069	5382
1499366026	12536	-1201	5364
1499366030	12536	-1201	5364
1499366034	12536	-1201	5364
1499366037	12536	-1201	5364
1499366041	12536	-1201	5364
1499366045	12536	-1201	5364
1499366048	12536	-1201	5364
1499366052	12536	-1201	5364
1499366056	12536	-1201	5364
1499366059	12536	-1201	5364
1499366063	12536	-1201	5364
1499366067	12536	-1201	5364
1499366071	12536	-1201	5364
1499366074	12536	-1201	5364
1499366078	12536	-1201	5364
1499366081	12536	-1201	5364
1499366085	12536	-880	5356
1499366089	12536	-880	5356
1499366092	12536	-880	5356
1499366096	12536	-880	5356
1499366100	12536	-880	5356
1499366103	12536	-880	5356
1499366107	12536	-880	5356
1499366111	12536	-880	5356
1499366114	12536	-880	5356
1499366118	12536	-880	5356
1499366122	12536	-880	5356
1499366125	12536	-880	5356
1499366129	12536	-880	5356
1499366133	12536	-880	5356
1499366136	12536	-880	5356
1499366140	12536	-880	5356
1499366143	12536	-880	5356
1499366147	12536	-579	5366
1499366151	12536	-579	5366
1499366154	12536	-579	5366
1499366158	12536	-579	5366
1499366162	12536	-579	5366
1499366166	12536	-579	5366
1499366170	12536	-579	5366
1499366173	12536	-579	5366
1499366177	12536	-579	5366
1499366180	12536	-579	5366
1499366184	12536	-579	5366
1499366188	12536	-579	5366
1499366191	12536	-579	5366
1499366195	12536	-579	5366
1499366198	12536	-579	5366
1499366202	12536	-579	5366
1499366206	12479	-485	5366
1499366209	12479	-485	5366
1499366213	12479	-485	5366
1499366217	12479	-485	5366
1499366220	12479	-485	5366
1499366224	12479	-485	5366
1499366227	12479	-485	5366
1499366231	12479	-485	5366
1499366235	12479	-485	5366
1499366238	12479	-485	5366
1499366242	12479	-485	5366
1499366245	12479	-485	5366
1499366249	12479	-485	5366
1499366253	12479	-485	5366
1499366256	12479	-485	5366
1499366260	12479	-485	5366
1499366264	12479	-485	5366
1499366267	12479	-525	5358
1499366271	12479	-525	5358
1499366274	12479	-525	5358
1499366278	12479	-525	5358
1499366282	12479	-525	5358
1499366285	12479	-525	5358
1499366289	12479	-525	5358
1499366292	12479	-525	5358
1499366296	12479	-525	5358
1499366300	12479	-525	5358
1499366303	12479	-525	5358
1499366307	12479	-525	5358
1499366311	12479	-525	5358
1499366314	12479	-525	5358
1499366318	12479	-525	5358
1499366321	12479	-525	5358
1499366325	12479	-617	5346
1499366329	12479	-617	5346
1499366332	12479	-617	5346
1499366336	12479	-617	5346
1499366340	12479	-617	5346
1499366343	12479	-617	5346
1499366347	12479	-617	5346
1499366350	12479	-617	5346
1499366354	12479	-617	5346
1499366358	12479	-617	5346
1499366361	12479	-617	5346
1499366365	12479	-617	5346
1499366369	12479	-617	5346
1499366372	12479	-617	5346
1499366376	12479	-617	5346
1499366379	12479	-617	5346
1499366383	12479	-617	5346
1499366387	12479	-509	5338
1499366390	12479	-509	5338
1499366394	12479	-509	5338
1499366397	12479	-509	5338
1499366401	12479	-509	5338
1499366405	12479	-509	5338
1499366408	12479	-509	5338
1499366412	12479	-509	5338
1499366415	12479	-509	5338
1499366419	12479	-509	5338
1499366423	12479	-509	5338
1499366426	12479	-509	5338
1499366430	12479	-509	5338
1499366434	12479	-509	5338
1499366437	12479	-509	5338
1499366441	12479	-509	5338
1499366444	12479	-656	5318
1499366448	12479	-656	5318
1499366452	12479	-656	5318
1499366455	12479	-656	5318
1499366459	12479	-656	5318
1499366462	12479	-656	5318
1499366466	12479	-656	5318
1499366470	12479	-656	5318
1499366473	12479	-656	5318
1499366477	12479	-656	5318
1499366481	12479	-656	5318
1499366484	12479	-656	5318
1499366488	12479	-656	5318
1499366491	12479	-656	5318
1499366495	12479	-656	5318
1499366499	12479	-656	5318
1499366502	12479	-656	5318
1499366506	12479	-554	5317
1499366510	12479	-554	5317
1499366513	12479	-554	5317
1499366517	12479	-554	5317
1499366520	12479	-554	5317
1499366524	12479	-554	5317
1499366528	12479	-554	5317
1499366531	12479	-554	5317
1499366535	12479	-554	5317
1499366538	12479	-554	5317
1499366542	12479	-554	5317
1499366546	12479	-554	5317
1499366549	12479	-554	5317
1499366553	12479	-554	5317
1499366557	12479	-554	5317
1499366560	12479	-554	5317
1499366564	12479	-554	5312
1499366567	12479	-456	5312
1499366571	12479	-456	5312
1499366575	12479	-456	5312
1499366578	12479	-456	5312
1499366582	12479	-456	5312
1499366585	12479	-456	5312
1499366589	12479	-456	5312
1499366593	12479	-456	5312
1499366596	12479	-456	5312
1499366600	12479	-456	5312
1499366604	12479	-456	5312
1499366607	12479	-456	5312
1499366611	12479	-456	5312
1499366614	12479	-456	5312
1499366618	12479	-456	5312
1499366622	12479	-456	5312
1499366625	12479	-668	5289
1499366629	12479	-668	5289
1499366632	12479	-668	5289
1499366636	12479	-668	5289
1499366640	12479	-668	5289
1499366643	12479	-668	5289
1499366647	12479	-668	5289
1499366650	12479	-668	5289
1499366654	12479	-668	5289
1499366658	12479	-668	5289
1499366662	12479	-668	5289
1499366665	12479	-668	5289
1499366669	12479	-668	5289
1499366673	12479	-668	5289
1499366676	12479	-668	5289
1499366680	12479	-668	5289
1499366684	12479	-668	5289
1499366687	12479	-1643	5221
1499366691	12479	-1643	5221
1499366694	12479	-1643	5221
1499366698	12479	-1643	5221
1499366702	12479	-1643	5221
1499366705	12479	-1643	5221
1499366709	12479	-1643	5221
1499366712	12479	-1643	5221
1499366716	12479	-1643	5221
1499366720	12479	-1643	5221
1499366723	12479	-1643	5221
1499366727	12479	-1643	5221
1499366731	12479	-1643	5221
1499366734	12479	-1643	5221
1499366738	12479	-1643	5221
1499366741	12479	-1643	5221
1499366745	12479	-1622	5194
1499366749	12479	-1622	5194
1499366752	12479	-1622	5194
1499366756	12479	-1622	5194
1499366760	12479	-1622	5194
1499366763	12479	-1622	5194
1499366767	12479	-1622	5194
1499366771	12479	-1622	5194
1499366774	12479	-1622	5194
1499366778	12479	-1622	5194
1499366782	12479	-1622	5194
1499366785	12479	-1622	5194
1499366789	12479	-1622	5194
1499366792	12479	-1622	5194
1499366796	12479	-1622	5194
1499366800	12479	-1622	5194
1499366803	12479	-1622	5194
1499366807	12242	-1652	5165
1499366810	12242	-1652	5165
1499366814	12242	-1652	5165
1499366818	12242	-1652	5165
1499366821	12242	-1652	5165
1499366825	12242	-1652	5165
1499366829	12242	-1652	5165
1499366832	12242	-1652	5165
1499366836	12242	-1652	5165
1499366839	12242	-1652	5165
1499366843	12242	-1652	5165
1499366847	12242	-1652	5165
1499366850	12242	-1652	5165
1499366854	12242	-1652	5165
1499366858	12242	-1652	5165
1499366861	12242	-1652	5165
1499366865	12242	-1800	5131
1499366869	12242	-1800	5131
1499366872	12242	-1800	5131
1499366876	12242	-1800	5131
1499366879	12242	-1800	5131
1499366883	12242	-1800	5131
1499366887	12242	-1800	5131
1499366890	12242	-1800	5131
1499366894	12242	-1800	5131
1499366898	12242	-1800	5131
1499366901	12242	-1800	5131
1499366905	12242	-1800	5131
1499366909	12242	-1800	5131
1499366912	12242	-1800	5131
1499366916	12242	-1800	5131
1499366920	12242	-1800	5131
1499366924	12242	-1800	5131
1499366927	12242	-1941	5103
1499366931	12242	-1941	5103
1499366935	12242	-1941	5103
1499366938	12242	-1941	5103
1499366942	12242	-1941	5103
1499366946	12242	-1941	5103
1499366950	12242	-1941	5103
1499366953	12242	-1941	5103
1499366957	12242	-1941	5103
1499366961	12242	-1941	5103
1499366964	12242	-1941	5103
1499366968	12242	-1941	5103
1499366972	12242	-1941	5103
1499366976	12242	-1941	5103
1499366979	12242	-1941	5103
1499366983	12242	-1941	5103
1499366987	12242	-2134	5063
1499366991	12242	-2134	5063
1499366995	12242	-2134	5063
1499366999	12242	-2134	5063
1499367003	12242	-2134	5063
1499367007	12242	-2134	5063
1499367011	12242	-2134	5063
1499367014	12242	-2134	5063
1499367018	12242	-2134	5063
1499367022	12242	-2134	5063
1499367026	12242	-2134	5063
1499367030	12242	-2134	5063
1499367034	12242	-2134	5063
1499367038	12242	-2134	5063
1499367041	12242	-2134	5063
1499367046	12242	-2436	5018
1499367049	12242	-2436	5018
1499367053	12242	-2436	5018
1499367057	12242	-2436	5018
1499367061	12242	-2436	5018
1499367065	12242	-2436	5018
1499367069	12242	-2436	5018
1499367072	12242	-2436	5018
1499367076	12242	-2436	5018
1499367080	12242	-2436	5018
1499367084	12242	-2436	5018
1499367088	12242	-2436	5018
1499367091	12242	-2436	5018
1499367095	12242	-2436	5018
1499367099	12242	-2436	5018
1499367103	12242	-2436	5018
1499367107	12242	-2533	4970
1499367110	12242	-2533	4970
1499367114	12242	-2533	4970
1499367118	12242	-2533	4970
1499367122	12242	-2533	4970
1499367126	12242	-2533	4970
1499367129	12242	-2533	4970
1499367133	12242	-2533	4970
1499367137	12242	-2533	4970
1499367141	12242	-2533	4970
1499367144	12242	-2533	4970
1499367148	12242	-2533	4970
1499367152	12242	-2533	4970
1499367156	12242	-2533	4970
1499367159	12242	-2533	4970
1499367163	12242	-2533	4970
1499367167	12242	-2041	4940
1499367171	12242	-2041	4940
1499367175	12242	-2041	4940
1499367178	12242	-2041	4940
1499367182	12242	-2041	4940
1499367186	12242	-2041	4940
1499367189	12242	-2041	4940
1499367193	12242	-2041	4940
1499367197	12242	-2041	4940
1499367201	12242	-2041	4940
1499367204	12242	-2041	4940
1499367208	12242	-2041	4940
1499367212	12242	-2041	4940
1499367215	12242	-2041	4940
1499367219	12242	-2041	4940
1499367223	12242	-2041	4940
1499367227	12242	-2088	4912
1499367231	12242	-2088	4912
1499367234	12242	-2088	4912
1499367238	12242	-2088	4912
1499367242	12242	-2088	4912
1499367246	12242	-2088	4912
1499367249	12242	-2088	4912
1499367253	12242	-2088	4912
1499367257	12242	-2088	4912
1499367260	12242	-2088	4912
1499367264	12242	-2088	4912
1499367268	12242	-2088	4912
1499367271	12242	-2088	4912
1499367275	12242	-2088	4912
1499367279	12242	-2088	4912
1499367283	12242	-2088	4912
1499367286	12242	-1949	4877
1499367290	12242	-1949	4877
1499367293	12242	-1949	4877
1499367297	12242	-1949	4877
1499367301	12242	-1949	4877
1499367304	12242	-1949	4877
1499367308	12242	-1949	4877
1499367312	12242	-1949	4877
1499367316	12242	-1949	4877
1499367319	12242	-1949	4877
1499367323	12242	-1949	4877
1499367327	12242	-1949	4877
1499367331	12242	-1949	4877
1499367334	12242	-1949	4877
1499367338	12242	-1949	4877
1499367342	12242	-1949	4877
1499367345	12242	-1437	4872
1499367349	12242	-1437	4872
1499367353	12242	-1437	4872
1499367357	12242	-1437	4872
1499367361	12242	-1437	4872
1499367365	12242	-1437	4872
1499367368	12242	-1437	4872
1499367372	12242	-1437	4872
1499367376	12242	-1437	4872
1499367379	12242	-1437	4872
1499367383	12242	-1437	4872
1499367387	12242	-1437	4872
1499367390	12242	-1437	4872
1499367394	12242	-1437	4872
1499367398	12242	-1437	4872
1499367401	12242	-1437	4872
1499367405	12153	-1013	4861
1499367409	12153	-1013	4861
1499367412	12153	-1013	4861
1499367416	12153	-1013	4861
1499367419	12153	-1013	4861
1499367423	12153	-1013	4861
1499367427	12153	-1013	4861
1499367430	12153	-1013	4861
1499367434	12153	-1013	4861
1499367438	12153	-1013	4861
1499367441	12153	-1013	4861
1499367445	12153	-1013	4861
1499367449	12153	-1013	4861
1499367453	12153	-1013	4861
1499367456	12153	-1013	4861
1499367460	12153	-1013	4861
1499367464	12153	-1013	4861
1499367467	12153	-1059	4842
1499367471	12153	-1059	4842
1499367475	12153	-1059	4842
1499367478	12153	-1059	4842
1499367482	12153	-1059	4842
1499367486	12153	-1059	4842
1499367489	12153	-1059	4842
1499367493	12153	-1059	4842
1499367497	12153	-1059	4842
1499367500	12153	-1059	4842
1499367504	12153	-1059	4842
1499367508	12153	-1059	4842
1499367511	12153	-1059	4842
1499367515	12153	-1059	4842
1499367519	12153	-1059	4842
1499367523	12153	-1059	4842
1499367526	12153	-1163	4831
1499367530	12153	-1163	4831
1499367534	12153	-1163	4831
1499367537	12153	-1163	4831
1499367541	12153	-1163	4831
1499367545	12153	-1163	4831
1499367549	12153	-1163	4831
1499367552	12153	-1163	4831
1499367556	12153	-1163	4831
1499367560	12153	-1163	4831
1499367563	12153	-1163	4831
1499367567	12153	-1163	4831
1499367570	12153	-1163	4831
1499367574	12153	-1163	4831
1499367578	12153	-1163	4831
1499367581	12153	-1163	4831
1499367585	12153	-955	4812
1499367589	12153	-955	4812
1499367592	12153	-955	4812
1499367596	12153	-955	4812
1499367600	12153	-955	4812
1499367603	12153	-955	4812
1499367607	12153	-955	4812
1499367611	12153	-955	4812
1499367614	12153	-955	4812
1499367618	12153	-955	4812
1499367622	12153	-955	4812
1499367625	12153	-955	4812
1499367629	12153	-955	4812
1499367633	12153	-955	4812
1499367636	12153	-955	4812
1499367640	12153	-955	4812
1499367644	12153	-1134	4794
1499367648	12153	-1134	4794
1499367651	12153	-1134	4794
1499367655	12153	-1134	4794
1499367659	12153	-1134	4794
1499367662	12153	-1134	4794
1499367666	12153	-1134	4794
1499367670	12153	-1134	4794
1499367673	12153	-1134	4794
1499367677	12153	-1134	4794
1499367681	12153	-1134	4794
1499367684	12153	-1134	4794
1499367688	12153	-1134	4794
1499367692	12153	-1134	4794
1499367695	12153	-1134	4794
1499367699	12153	-1134	4794
1499367703	12153	-1134	4794
1499367706	12153	-887	4781
1499367710	12153	-887	4781
1499367714	12153	-887	4781
1499367717	12153	-887	4781
1499367721	12153	-887	4781
1499367725	12153	-887	4781
1499367729	12153	-887	4781
1499367732	12153	-887	4781
1499367736	12153	-887	4781
1499367740	12153	-887	4781
1499367743	12153	-887	4781
1499367747	12153	-887	4781
1499367751	12153	-887	4781
1499367754	12153	-887	4781
1499367758	12153	-887	4781
1499367762	12153	-887	4781
1499367765	12153	-977	4760
1499367769	12153	-977	4760
1499367773	12153	-977	4760
1499367776	12153	-977	4760
1499367780	12153	-977	4760
1499367784	12153	-977	4760
1499367787	12153	-977	4760
1499367791	12153	-977	4760
1499367795	12153	-977	4760
1499367798	12153	-977	4760
1499367802	12153	-977	4760
1499367806	12153	-977	4760
1499367809	12153	-977	4760
1499367813	12153	-977	4760
1499367817	12153	-977	4760
1499367820	12153	-977	4760
1499367824	12153	-990	4743
1499367828	12153	-990	4743
1499367832	12153	-990	4743
1499367835	12153	-990	4743
1499367839	12153	-990	4743
1499367843	12153	-990	4743
1499367846	12153	-990	4743
1499367850	12153	-990	4743
1499367854	12153	-990	4743
1499367857	12153	-990	4743
1499367861	12153	-990	4743
1499367865	12153	-990	4743
1499367868	12153	-990	4743
1499367872	12153	-990	4743
1499367876	12153	-990	4743
1499367879	12153	-990	4743
1499367883	12153	-990	4743
1499367887	12153	-1104	4726
1499367891	12153	-1104	4726
1499367894	12153	-1104	4726
1499367898	12153	-1104	4726
1499367902	12153	-1104	4726
1499367905	12153	-1104	4726
1499367909	12153	-1104	4726
1499367913	12153	-1104	4726
1499367917	12153	-1104	4726
1499367920	12153	-1104	4726
1499367924	12153	-1104	4726
1499367928	12153	-1104	4726
1499367932	12153	-1104	4726
1499367935	12153	-1104	4726
1499367939	12153	-1104	4726
1499367943	12153	-1104	4726
1499367946	12153	-1625	4685
1499367950	12153	-1625	4685
1499367954	12153	-1625	4685
1499367958	12153	-1625	4685
1499367962	12153	-1625	4685
1499367965	12153	-1625	4685
1499367969	12153	-1625	4685
1499367973	12153	-1625	4685
1499367977	12153	-1625	4685
1499367980	12153	-1625	4685
1499367984	12153	-1625	4685
1499367988	12153	-1625	4685
1499367992	12153	-1625	4685
1499367996	12153	-1625	4685
1499368000	12153	-1625	4685
1499368004	12153	-1625	4685
1499368007	11918	-2263	4637
1499368011	11918	-2263	4637
1499368015	11918	-2263	4637
1499368019	11918	-2263	4637
1499368023	11918	-2263	4637
1499368027	11918	-2263	4637
1499368031	11918	-2263	4637
1499368035	11918	-2263	4637
1499368039	11918	-2263	4637
1499368042	11918	-2263	4637
1499368046	11918	-2263	4637
1499368050	11918	-2263	4637
1499368054	11918	-2263	4637
1499368058	11918	-2263	4637
1499368062	11918	-2263	4637
1499368066	11918	-2436	4589
1499368069	11918	-2436	4589
1499368073	11918	-2436	4589
1499368077	11918	-2436	4589
1499368081	11918	-2436	4589
1499368085	11918	-2436	4589
1499368089	11918	-2436	4589
1499368093	11918	-2436	4589
1499368097	11918	-2436	4589
1499368100	11918	-2436	4589
1499368104	11918	-2436	4589
1499368108	11918	-2436	4589
1499368112	11918	-2436	4589
1499368116	11918	-2436	4589
1499368120	11918	-2436	4589
1499368124	11918	-2436	4547
1499368128	11918	-2538	4547
1499368132	11918	-2538	4547
1499368136	11918	-2538	4547
1499368139	11918	-2538	4547
1499368143	11918	-2538	4547
1499368147	11918	-2538	4547
1499368151	11918	-2538	4547
1499368155	11918	-2538	4547
1499368159	11918	-2538	4547
1499368163	11918	-2538	4547
1499368167	11918	-2538	4547
1499368170	11918	-2538	4547
1499368174	11918	-2538	4547
1499368178	11918	-2538	4547
1499368182	11918	-2538	4547
1499368186	11918	-2528	4504
1499368190	11918	-2528	4504
1499368194	11918	-2528	4504
1499368198	11918	-2528	4504
1499368201	11918	-2528	4504
1499368205	11918	-2528	4504
1499368209	11918	-2528	4504
1499368213	11918	-2528	4504
1499368217	11918	-2528	4504
1499368221	11918	-2528	4504
1499368224	11918	-2528	4504
1499368228	11918	-2528	4504
1499368232	11918	-2528	4504
1499368236	11918	-2528	4504
1499368239	11918	-2528	4504
1499368243	11918	-2528	4504
1499368247	11918	-2118	4471
1499368251	11918	-2118	4471
1499368255	11918	-2118	4471
1499368258	11918	-2118	4471
1499368262	11918	-2118	4471
1499368266	11918	-2118	4471
1499368270	11918	-2118	4471
1499368273	11918	-2118	4471
1499368277	11918	-2118	4471
1499368281	11918	-2118	4471
1499368285	11918	-2118	4471
1499368288	11918	-2118	4471
1499368292	11918	-2118	4471
1499368296	11918	-2118	4471
1499368300	11918	-2118	4471
1499368304	11918	-2118	4471
1499368308	11918	-2013	4437
1499368311	11918	-2013	4437
1499368315	11918	-2013	4437
1499368319	11918	-2013	4437
1499368322	11918	-2013	4437
1499368326	11918	-2013	4437
1499368330	11918	-2013	4437
1499368334	11918	-2013	4437
1499368337	11918	-2013	4437
1499368341	11918	-2013	4437
1499368345	11918	-2013	4437
1499368348	11918	-2013	4437
1499368352	11918	-2013	4437
1499368356	11918	-2013	4437
1499368359	11918	-2013	4437
1499368363	11918	-2013	4437
1499368367	11918	-1876	4411
1499368370	11918	-1876	4411
1499368374	11918	-1876	4411
1499368378	11918	-1876	4411
1499368381	11918	-1876	4411
1499368385	11918	-1876	4411
1499368389	11918	-1876	4411
1499368392	11918	-1876	4411
1499368396	11918	-1876	4411
1499368400	11918	-1876	4411
1499368404	11918	-1876	4411
1499368407	11918	-1876	4411
1499368411	11918	-1876	4411
1499368414	11918	-1876	4411
1499368418	11918	-1876	4411
1499368422	11918	-1876	4411
1499368425	11918	-1830	4380
1499368429	11918	-1830	4380
1499368433	11918	-1830	4380
1499368436	11918	-1830	4380
1499368440	11918	-1830	4380
1499368444	11918	-1830	4380
1499368447	11918	-1830	4380
1499368451	11918	-1830	4380
1499368455	11918	-1830	4380
1499368458	11918	-1830	4380
1499368462	11918	-1830	4380
1499368465	11918	-1830	4380
